id,kraj,leto,cena,agencija,opis,nadstropja,povrsina_zemljisca,povrsina_hise,ima_klet,drzava 
6433950,STARI TRG PRI LOŽU,1891,85000,"NIONA, Nina Rangus s.p.","45,9 m2, samostojna, zgrajena l. 1891, adaptirana l. 2019, 500 m2 zemljišča, prijetna, svetla, manjša hiška z dobro razp...",,500,45,,Slovenija
6391381,STARI TRG PRI LOŽU,1976,187000,Tanal d.o.o.,"188 m2, samostojna, zgrajena l. 1976, 462 m2 zemljišča, P+1, Samostojna hiša stoji na ravni sončni parceli z urejenim do...",P+1,462,188,False,Slovenija
6255332,STARI TRG PRI LOŽU,1963,130000,Nepremičnine Land d.o.o.,"212 m2, samostojna, zgrajena l. 1963, 2.234 m2 zemljišča, prodamo. Cena: 130.000,00 EUR",,2234,212,,Slovenija
6430849,"STARI TRG PRI LOŽU, CENTER - LOŽI",1968,140000,Zasebna ponudba,"324 m2, samostojna, zgrajena l. 1968, 1.005 m2 zemljišča, K+P+1, Opremljena hiša, streha prenova v 2006, 2 stanovanji, v...",K+P+1,1005,324,True,Slovenija
6434872,"STARI TRG, NA RELACIJI SLOVENJ GRADEC - SELE",1980,260000,"Oddajanje nepremičnin in posredništvo, Vida Pečnik s.p.","484,35 m2, samostojna, zgrajena l. 1980, 1.209 m2 zemljišča, Poslovna priložnost za investitorje, prodamo. Cena: 260.000...",,1209,484,,Slovenija
6404361,"STARI TRG, SLOVENJ GRADEC",1900,105000,SIMOBILIA nepremičnine d.o.o.,"170 m2, samostojna, zgrajena l. 1900, adaptirana l. 1960, 1.270 m2 zemljišča, P+M, možna gradnja večstanovanjskega objek...",P+M,1270,170,False,Slovenija
6419426,STIČNA,1930,155000,Rocco nepremičnine d.o.o.,"154,8 m2, samostojna, zgrajena l. 1930, 1.080 m2 zemljišča, K+P+M, Streljaj stran od Ivančne gorice, v Stični se prodaja...",K+P+M,1080,154,True,Slovenija
6422872,STOJNCI,1999,165000,"Nepremičninska družba d.o.o., pe RE/MAX Poetovio","160 m2, samostojna, zgrajena l. 1999, adaptirana l. 2005, 1.189 m2 zemljišča, Novejša hiša z zelenico, prodamo. Cena: 16...",,1189,160,,Slovenija
6419866,"STOMAŽ, AJDOVŠČINA",1939,45000,EURO NINE d.o.o.,"80 m2, hiša, zgrajena l. 1939, 253 m2 zemljišča, prodamo. Cena: 45.000,00 EUR",,253,80,,Slovenija
6380884,STOPIČE,1997,330000,Nepis d.o.o.,"275 m2, samostojna, zgrajena l. 1997, 834 m2 zemljišča, CK, vodovod, kanalizacija, elektrika, optika, asfaltni dostop, p...",,834,275,,Slovenija
6347689,STOPIČE,1985,131000,Zasebna ponudba,"300 m2, samostojna, v stavbi zgrajeni l. 1985, 475 m2 zemljišča, K+P+M, prodaja stanovanjske hiše, 40m od osnovne šole s...",K+P+M,475,300,True,Slovenija
6434438,STOPNIK,1990,50000,"GHAUS, Andraž Erceg s.p.","156 m2, samostojna, zgrajena l. 1990, 42 m2 zemljišča, P+1+M, samostojna hiša na hribu sredi gozdov v bližini Dolenje Tr...",P+1+M,42,156,False,Slovenija
6280186,STOŽICE,1965,280000,"Nepremičnine KLEMENČIČ, Borut Klemenčič Hočevar s.p.","152,8 m2, vrstna, zgrajena l. 1965, adaptirana l. 2017, 144 m2 zemljišča, mirna lokacija, funkcionalno prenovljena, del ...",,144,152,,Slovenija
6391649,STRAJNA,1992,58000,"Nepremičninska družba d.o.o., pe RE/MAX Poetovio","55 m2, samostojna, zgrajena l. 1992, adaptirana l. 2011, 2.440 m2 zemljišča, K+P+M, Idilična hiška na prosojni legi, pro...",K+P+M,2440,55,True,Slovenija
6435852,STRANICE,1980,160000,GEOSTAN Katja Leskovar s.p.,"147,5 m2, samostojna, zgrajena l. 1980, 838 m2 zemljišča, P+1, prodamo. Cena: 160.000,00 EUR",P+1,838,147,False,Slovenija
6423055,STRANICE,1972,169000,Zasebna ponudba,"332,9 m2, dvostanovanjska, zgrajena l. 1972, adaptirana l. 2001, 995 m2 zemljišča, K+P+1, Stanovanjska hiša ob glavni ce...",K+P+1,995,332,True,Slovenija
6288871,"STRANICE, ČRETVEŽ",1985,270000,Zoro d.o.o.,"387 m2, hiša, zgrajena l. 1985, 19.811 m2 zemljišča, stanovanjsko poslovni kompleks, z večjim zemljiščem, prodamo. Cena:...",,19811,387,,Slovenija
6394199,STRANSKA VAS,2020,178000,Nepis d.o.o.,"102 m2, samostojna, zgrajena l. 2020, 791 m2 zemljišča, vodovod, kanalizacija, elektrika, asfaltni dostop, prodamo. Cena...",,791,102,,Slovenija
6395214,STRANSKA VAS,2020,178000,Nepremičnine Lara d.o.o.,"142 m2, samostojna, novogradnja, začetek gradnje l. 2020, 791 m2 zemljišča, novogradna dimenzije zunanjosti 142 m2 + 21,...",,791,142,,Slovenija
6427418,STRAŽA,1968,288000,Kapitelj nepremičnine d.o.o.,"274 m2, samostojna, zgrajena l. 1968, adaptirana l. 2008, 948 m2 zemljišča, prodamo. Cena: 288.000,00 EUR",,948,274,,Slovenija
6436888,STRAŽIŠČE,1973,132000,"Nepremičninska družba, d.o.o., PE RE/MAX Premium","185,7 m2, samostojna, zgrajena l. 1973, 1.103 m2 zemljišča, K+P+M, samostojna hiša na sončni lokaciji, prodamo. Cena: 13...",K+P+M,1103,185,True,Slovenija
6412416,STRMEC,1937,65000,MPTRG d.o.o.,"259,9 m2, samostojna, zgrajena l. 1937, adaptirana l. 1974, 254 m2 zemljišča, P+1+M, prodamo. Cena: 65.000,00 EUR",P+1+M,254,259,False,Slovenija
6137365,STRMICA,2003,360000,Gradina d.o.o.,"217 m2, samostojna, zgrajena l. 2003, 846 m2 zemljišča, K+P+M, mirna in sončna lokacija na robu naselja,1 km od DC Vrhni...",K+P+M,846,217,True,Slovenija
6298220,STRMICA,2019,250000,"Stoja trade, d.o.o., Ljubljana","358 m2, samostojna, zgrajena l. 2019, 858 m2 zemljišča, P+1+M, prodamo. Cena: 250.000,00 EUR",P+1+M,858,358,False,Slovenija
6438703,STRUNJAN,1967,850000,Agencija Elite d.o.o.,"64,5 m2, samostojna, zgrajena l. 1967, 903 m2 zemljišča, prodamo. Cena: 850.000,00 EUR",,903,64,,Slovenija
6319306,STRUNJAN,1900,230000,"Zeta, d.o.o., Piran","125 m2, dvojček, zgrajen l. 1900, 300 m2 zemljišča, P+1, starejša istrska hiša z hišno številko,j lep pogled na morje,so...",P+1,300,125,False,Slovenija
6025849,STRUNJAN,1940,999000,"INVESTMOND nepremičnine, Edmond Petrovič s.p.","370 m2, samostojna, zgrajena l. 1940, adaptirana l. 1983, 700 m2 zemljišča, 370 m2, počitniški objekt, zgrajen l. 1940, ...",,700,370,,Slovenija
6243766,"STRUNJAN, CENTER, POGLED NA MORJE",2017,800000,"Zeta, d.o.o., Piran","120 m2, samostojna, adaptirana l. 2017, 1.092 m2 zemljišča, P+1+M, pogled na morje, na ravnem,5 minut peš do plaže, obje...",P+1+M,1092,120,False,Slovenija
6398886,"STRUNJAN, STRUNJANSKA DOLINA",1950,647000,Market center Omnis d.o.o.,"184 m2, samostojna, zgrajena l. 1950, adaptirana l. 2005, 714 m2 zemljišča, P+1/2 nad., prodamo. Cena: 647.000,00 EUR",P+1,714,184,False,Slovenija
6352346,STUDENCE,1894,135000,Bremis d.o.o.,"181,7 m2, samostojna, zgrajena l. 1894, adaptirana l. 2002, 2.385 m2 zemljišča, Samostojna hiša, ves dan osončena, stoji...",,2385,181,,Slovenija
6336342,STUDENCI,1920,140000,Zasebna ponudba,"65,6 m2, dvojček, zgrajen l. 1920, adaptiran l. 2003, 363 m2 zemljišča, K+P, CK, vodovod, elektrika, kanalizacija, CaTV,...",K+P,363,65,True,Slovenija
6424529,STUDENCI,1939,148900,"C-nep agencija, d.o.o.","105 m2, samostojna, zgrajena l. 1939, adaptirana l. 2000, 505 m2 zemljišča, prodamo. Cena: 148.900,00 EUR",,505,105,,Slovenija
6407880,STUDENCI,1911,120000,Market center Omnis d.o.o.,"112 m2, samostojna, zgrajena l. 1911, adaptirana l. 2005, 256 m2 zemljišča, K+P+M, prodamo. Cena: 120.000,00 EUR",K+P+M,256,112,True,Slovenija
6433321,STUDENCI,2021,229000,"C-nep agencija, d.o.o.","176,6 m2, dvojček, novogradnja - zgr. l. 2021, 476 m2 zemljišča, prodamo. Cena: 229.000,00 EUR",,476,176,,Slovenija
6410836,STUDENCI,2021,229000,"C-nep agencija, d.o.o.","176,6 m2, dvojček, v stavbi zgrajeni l. 2021, 499 m2 zemljišča, prodamo. Cena: 229.000,00 EUR",,499,176,,Slovenija
6439334,STUDENCI,1970,189000,Dodoma d.o.o.,"205 m2, dvojček, zgrajen l. 1970, 264 m2 zemljišča, K+P+1+M, prodamo. Cena: 189.000,00 EUR",K+P+1+M,264,205,True,Slovenija
6344899,"STUDENCI, POD PEKRSKO GORCO",1964,166000,Zasebna ponudba,"120 m2, dvojček, zgrajen l. 1964, adaptiran l. 2018, 216 m2 zemljišča, K+P+1+M, Enoto dvojčka v neposredni bližini Pekrs...",K+P+1+M,216,120,True,Slovenija
6423102,STUDENČICE,1990,245000,Fesst nepremičnine d.o.o.,"290 m2, samostojna, zgrajena l. 1990, 2.617 m2 zemljišča, prodamo. Cena: 245.000,00 EUR",,2617,290,,Slovenija
6394659,STUDENICE,1950,51000,Market center Omnis d.o.o.,"120 m2, samostojna, zgrajena l. 1950, adaptirana l. 1982, P/1 nad., prodamo. Cena: 51.000,00 EUR",P,,120,False,Slovenija
6420673,STUDENO,1871,45000,Nepremičnine Land d.o.o.,"242 m2, samostojna, zgrajena l. 1871, adaptirana l. 1980, 644 m2 zemljišča, prodamo. Cena: 45.000,00 EUR",,644,242,,Slovenija
6412502,"STUDENO, 35",1969,250000,Zasebna ponudba,"375 m2, samostojna, zgrajena l. 1969, 576 m2 zemljišča, P+1+M, STUDENO, 375 m2, P+1+M, samostojna, zgrajena 1969, adapti...",P+1+M,576,375,False,Slovenija
6438708,SUHADOLE,2021,295000,ALFA-INT nepremičnine d.o.o.,"130,8 m2, dvojček, novogradnja - zgr. l. 2021, 326 m2 zemljišča, P+1, Lesena gradnja po sistemu CLT do IV. gradbene faze...",P+1,326,130,False,Slovenija
6437669,SUHADOLE,2007,330000,ARTIK nepremičnine d.o.o.,"137,4 m2, dvojček, zgrajen l. 2007, 229 m2 zemljišča, prodamo. Cena: 330.000,00 EUR",,229,137,,Slovenija
6431660,SUHI VRH,1980,189999,"Nepremičnine SV, Tomaž Poredoš s.p.","243 m2, samostojna, zgrajena l. 1980, adaptirana l. 2010, 897 m2 zemljišča, P+1+M, Iščete nepremičnino blizu Moravskih T...",P+1+M,897,243,False,Slovenija
6437002,SUŠJE,1920,99000,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. ","207 m2, samostojna, zgrajena l. 1920, adaptirana l. 1980, 1.575 m2 zemljišča, hiša sušje, ribnica, prodamo. Cena: 99.000...",,1575,207,,Slovenija
6360276,SV. ANA V SLOVENSKIH GORICAH,2012,170000,"RE/MAX Avenija, Nepremičnine Maribor d.o.o.","263,8 m2, samostojna, zgrajena l. 2012, Pogled z razgledom, Garaža, Vrt, Zemljiška knjiga, Klet/shramba, Talno gretje, P...",,,263,,Slovenija
6435638,SV. ANTON,1921,340000,1A Nepremičnine d.o.o.,"120 m2, vrstna, zgrajena l. 1921, adaptirana l. 1996, 2.100 m2 zemljišča, P+1, obnovljena istrska končna vrstna hiša s p...",P+1,2100,120,False,Slovenija
6438208,SV. ANTON,1900,190000,Zasebna ponudba,"144,1 m2, vrstna, zgrajena l. 1900, adaptirana l. 2014, 98 m2 zemljišča, K+P+M, prodamo. Cena: 190.000,00 EUR",K+P+M,98,144,True,Slovenija
6379085,SV. DUH,1990,170000,"RE/MAX Avenija, Nepremičnine Maribor d.o.o.","297,4 m2, samostojna, zgrajena l. 1990, 45.362 m2 zemljišča, Kmetija, Hiša z mansardo, Pogled z razgledom, Vrt, Izoliran...",,45362,297,,Slovenija
6437474,SV. DUH,2004,600000,"DUTB, d.d.","530 m2, samostojna, zgrajena l. 2004, 1.015 m2 zemljišča, prodamo. Cena: 600.000,00 EUR",,1015,530,,Slovenija
6400280,"SV. LOVRENC, BLIZU PREBOLDA",2021,144900,"Center nepremičnin, Geoprojekt, Geodetske storitve, projektiranje, inženiring, nepremičnine d.o.o.","110 m2, dvojček, zgrajen l. 2021, 340 m2 zemljišča, P+M, Nove družinske hiše v novonastalem naselju pri Preboldu. Odličn...",P+M,340,110,False,Slovenija
6415290,"SV. LOVRENC, PREBOLD",2021,139900,"Center nepremičnin, Geoprojekt, Geodetske storitve, projektiranje, inženiring, nepremičnine d.o.o.","110 m2, dvojček, zgrajen l. 2021, 333 m2 zemljišča, Nove družinske hiše v novonastalem naselju pri Preboldu. Odlična son...",,333,110,,Slovenija
6389547,SV. PETER,2007,585000,"Focus nepremičnine, Eva Lukin s.p.","200 m2, samostojna, zgrajena l. 2007, 444 m2 zemljišča, K+P+1, Kamnita samostojna hiša z odprtim pogledom na dolino Drag...",K+P+1,444,200,True,Slovenija
6426397,SV. TROJICA,1978,395000,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. ","280 m2, samostojna, zgrajena l. 1978, adaptirana l. 2015, 960 m2 zemljišča, K+P+1+M, Dvostanovanjska hiša, Domžale- okol...",K+P+1+M,960,280,True,Slovenija
6439326,SV. TROJICA,2009,255000,"BAZA, posredovanje v prometu z nepremičninami, Brina Sotlar s.p.","340,7 m2, samostojna, zgrajena l. 2009, 11.758 m2 zemljišča, P+M, Samostojna hiša, Sv.Trojica, zgrajena l.2009, K+ P+M, ...",P+M,11758,340,False,Slovenija
6342588,SV. TROJICA V SLOVENSKIH GORICAH,1966,165000,"Sprogar nepremičnine d.o.o., PE Maribor","85,4 m2, samostojna, zgrajena l. 1966, adaptirana l. 1975, 71.724 m2 zemljišča, K+P, Sveta Trojica v Slov. goricah: prod...",K+P,71724,85,True,Slovenija
6430869,SV. TROJICA V SLOVENSKIH GORICAH,2007,185000,Market center Omnis d.o.o.,"214,1 m2, samostojna, zgrajena l. 2007, 515 m2 zemljišča, prodamo. Cena: 185.000,00 EUR",,515,214,,Slovenija
6414735,SV. TROJICA V SLOVENSKIH GORICAH,1839,440000,"RE/MAX Avenija, Nepremičnine Maribor d.o.o.","668,7 m2, samostojna, zgrajena l. 1839, adaptirana l. 1999, 6.147 m2 zemljišča, družinsko hišo sv. trojica prodamo, prod...",,6147,668,,Slovenija
6298796,"SVETI JURIJ OB ŠČAVNICI, STARA GORA PRI CERKVI",1960,55000,Prips nepremičnine d.o.o.,"136 m2, samostojna, zgrajena l. 1960, adaptirana l. 2010, 1.571 m2 zemljišča, K+P, prodamo. Cena: 55.000,00 EUR",K+P,1571,136,True,Slovenija
6331778,SVINJSKO,1999,175000,MPTRG d.o.o.,"248,1 m2, samostojna, adaptirana l. 1999, adaptirana l. 2004, 2.978 m2 zemljišča, K+P+M, kmečka hiša z bazenom in savno,...",K+P+M,2978,248,True,Slovenija
6436689,SVRŽAKI,2000,85000,Zasebna ponudba,"250 m2, samostojna, adaptirana l. 2000, 4.450 m2 zemljišča, starejša hiša, nova garaža, novejši gospodarski objekt in 3 ...",,4450,250,,Slovenija
6436140,"ŠALARA, STARA",1990,840000,Market center Omnis d.o.o.,"202,8 m2, samostojna, zgrajena l. 1990, adaptirana l. 2008, 850 m2 zemljišča, P+1/1 nad., prodamo. Cena: 840.000,00 EUR",P+1,850,202,False,Slovenija
6340607,"ŠALARA, STARA",2015,478000,"Nepremičninska družba, d.o.o., PE RE/MAX Obala","300 m2, vrstna, zgrajena l. 2015, 661 m2 zemljišča, P+1+M, KOPER, STARA ŠALARA, 300 m2, končna vrstna hiša, ki v naravi ...",P+1+M,661,300,False,Slovenija
6186681,ŠALINCI,1972,69000,"Nepremičninska družba, d.o.o., PE RE/MAX Premium","97,9 m2, samostojna, zgrajena l. 1972, 9.157 m2 zemljišča, K+P+M, Odlična lokacija v bližini Term Banovci, prodamo. Cena...",K+P+M,9157,97,True,Slovenija
6410988,ŠALKA VAS,1939,45000,"PBO nepremičnine, Most inženiring d.o.o.","53,3 m2, samostojna, zgrajena l. 1939, 453 m2 zemljišča, P+M, prodamo. Cena: 45.000,00 EUR",P+M,453,53,False,Slovenija
6420617,ŠČIT,2004,335000,Market center Omnis d.o.o.,"223 m2, samostojna, zgrajena l. 2004, 56.547 m2 zemljišča, K+P+M/1 nad., Na panoramski legi cca. 445 nm, 30 km od Ljublj...",K+P+M,56547,223,True,Slovenija
6396068,ŠEGOVA VAS,1954,23000,Zasebna ponudba,"95 m2, samostojna, zgrajena l. 1954, 600 m2 zemljišča, Prodam samostojno hišo, ki je primerna tudi kot vikend, prodamo. ...",,600,95,,Slovenija
6415791,ŠEMPETER PRI GORICI,1960,95000,"Forma nepremičnine, Klavdio Štrukelj s.p.","47 m2, samostojna, zgrajena l. 1960, adaptirana l. 2010, 333 m2 zemljišča, stanovanje v enostanovanjski stavbi, kuhinjsk...",,333,47,,Slovenija
6161178,ŠEMPETER PRI GORICI,1997,110000,"MISTRAL NEPREMIČNINE, Valter Vodopivec s.p.","57 m2, vrstna, adaptirana l. 1997, 195 m2 zemljišča, prodamo. Cena: 110.000,00 EUR",,195,57,,Slovenija
6416686,ŠEMPETER PRI GORICI,1998,210000,"Stoja trade, d.o.o., Ljubljana","145 m2, samostojna, zgrajena l. 1998, prodamo. Cena: 210.000,00 EUR",,,145,,Slovenija
6323175,ŠEMPETER PRI GORICI,1958,220000,"Forma nepremičnine, Klavdio Štrukelj s.p.","200 m2, samostojna, zgrajena l. 1958, 1.073 m2 zemljišča, dvo etažna, razgibana stanovanjska hiša, obnovljena, Centralna...",,1073,200,,Slovenija
6413001,ŠEMPETER PRI GORICI,2009,590000,Studio modul d.o.o.,"219 m2, samostojna, zgrajena l. 2009, 908 m2 zemljišča, P+1, Na lepi in mirni lokaciji prodamo nadstandardno hišo z baze...",P+1,908,219,False,Slovenija
6274651,ŠEMPETER PRI GORICI,1997,950000,Agencija Elite d.o.o.,"367 m2, samostojna, zgrajena l. 1997, 1.000 m2 zemljišča, Prodamo prekrasno vilo, ki je bila zgrajena leta 1997. Neto tl...",,1000,367,,Slovenija
6433171,"ŠEMPETER PRI GORICI, CENTER",1948,155000,"Forma nepremičnine, Klavdio Štrukelj s.p.","95 m2, vrstna, zgrajena l. 1948, adaptirana l. 2003, 201 m2 zemljišča, Dvoetažna eno družinska stanovanjska vezana hiša....",,201,95,,Slovenija
6397438,ŠEMPETER V SAVINJSKI DOLINI,1976,270000,"Nepremičninska družba, d.o.o., PE RE/MAX Premium","200 m2, samostojna, zgrajena l. 1976, adaptirana l. 2019, 1.273 m2 zemljišča, P+1+M, Enodružinska hiša, prodamo. Cena: 2...",P+1+M,1273,200,False,Slovenija
6435203,ŠENČUR,1990,289000,RCN d.o.o.,"226 m2, samostojna, zgrajena l. 1990, adaptirana l. 2009, 388 m2 zemljišča, K+P+M, prodamo. Cena: 289.000,00 EUR",K+P+M,388,226,True,Slovenija
6428985,ŠENČUR,1999,398000,K3 Kern d.o.o.,"279,8 m2, samostojna, zgrajena l. 1999, 551 m2 zemljišča, prodamo. Cena: 398.000,00 EUR",,551,279,,Slovenija
6420774,ŠENTILJ V SLOVENSKIH GORICAH,2022,249900,"PE DUAL nepremičnine, Urška Lebreht s.p.","184 m2, samostojna, zgrajena l. 2022, 350 m2 zemljišča, P+1, prodamo. Cena: 249.900,00 EUR",P+1,350,184,False,Slovenija
6435844,ŠENTILJ V SLOVENSKIH GORICAH,2022,249900,"Agenti nepremičninsko posredovanje, d.o.o.","184 m2, samostojna, zgrajena l. 2022, 355 m2 zemljišča, prodamo. Cena: 249.900,00 EUR",,355,184,,Slovenija
6435843,ŠENTILJ V SLOVENSKIH GORICAH,2021,249900,"Agenti nepremičninsko posredovanje, d.o.o.","218 m2, samostojna, zgrajena l. 2021, 365 m2 zemljišča, prodamo. Cena: 249.900,00 EUR",,365,218,,Slovenija
6436217,ŠENTILJ V SLOVENSKIH GORICAH,2021,249900,"C-nep agencija, d.o.o.","236,85 m2, samostojna, novogradnja - zgr. l. 2021, 365 m2 zemljišča, prodamo. Cena: 249.900,00 EUR",,365,236,,Slovenija
6422017,ŠENTILJ V SLOVENSKIH GORICAH,2021,360000,"Agenti nepremičninsko posredovanje, d.o.o.","238 m2, samostojna, zgrajena l. 2021, 920 m2 zemljišča, prodamo. Cena: 360.000,00 EUR",,920,238,,Slovenija
6436215,ŠENTILJ V SLOVENSKIH GORICAH,2021,249900,"C-nep agencija, d.o.o.","245,98 m2, samostojna, novogradnja - zgr. l. 2021, 352 m2 zemljišča, prodamo. Cena: 249.900,00 EUR",,352,245,,Slovenija
6439755,ŠENTILJ V SLOVENSKIH GORICAH,1966,199000,"TK NEPREMIČNINE, Tanja Koser s.p.","353 m2, samostojna, zgrajena l. 1966, adaptirana l. 2004, 642 m2 zemljišča, prodamo. Cena: 199.000,00 EUR",,642,353,,Slovenija
6426112,ŠENTJAKOB,2021,270000,"Coinhab, d.o.o.","125,28 m2, dvojček, zgrajen l. 2021, 240 m2 zemljišča, prodamo. Cena: 270.000,00 EUR",,240,125,,Slovenija
6428428,ŠENTJANŽ NAD ŠTORAMI,1969,160000,Borza nepremičnin d.o.o.,"420 m2, samostojna, zgrajena l. 1969, adaptirana l. 2004, 2.237 m2 zemljišča, K+P+M, sončna lega, prostorna hiša, dve ga...",K+P+M,2237,420,True,Slovenija
6411607,ŠENTJERNEJ,1963,93000,NNRN nepremičnine d.o.o. Novo mesto,"113 m2, samostojna, zgrajena l. 1963, adaptirana l. 2009, 248 m2 zemljišča, prodamo. Cena: 93.000,00 EUR",,248,113,,Slovenija
6315466,ŠENTJERNEJ,1910,160000,NNRN nepremičnine d.o.o. Novo mesto,"222 m2, samostojna, zgrajena l. 1910, adaptirana l. 1990, 449 m2 zemljišča, prodamo. Cena: 160.000,00 EUR",,449,222,,Slovenija
6157890,ŠENTJERNEJ,2003,350000,"Lobodas, posredništvo in storitve d.o.o.","571 m2, samostojna, zgrajena l. 2003, 1.034 m2 zemljišča, K+P+1, stanovanjsko poslovni objekt idealen za zdravstveno dej...",K+P+1,1034,571,True,Slovenija
6315414,ŠENTJERNEJ,1600,190000,"Aeon nepremičnine, d.o.o., PE Izola","889 m2, samostojna, zgrajena l. 1600, adaptirana l. 2000, 2.765 m2 zemljišča, P+1+2, Srednjeveški dvonadstropni dvorec n...",P+1+2,2765,889,False,Slovenija
6423616,"ŠENTJERNEJ, GROBLJE",2003,99000,Nepremičnine Lara d.o.o.,"85 m2, samostojna, adaptirana l. 2003, 259 m2 zemljišča, P+M, prodamo. Cena: 99.000,00 EUR",P+M,259,85,False,Slovenija
5558027,"ŠENTJERNEJ, OKOLICA",2009,50000,Kapitelj nepremičnine d.o.o.,"180 m2, samostojna, zgrajena l. 2009, 1.498 m2 zemljišča, stanovanjska stavba v treh etažah, v III. podaljšani gradbeni ...",,1498,180,,Slovenija
6414041,"ŠENTJERNEJ, OKOLICA",2000,225000,Kvadrat nepremičnine d.o.o.,"210 m2, samostojna, zgrajena l. 2000, 1.000 m2 zemljišča, sončna lega s čudovitim razgledom na Dolenjsko in Posavje, lep...",,1000,210,,Slovenija
6410062,"ŠENTJERNEJ, OKOLICA, TOLSTI VRH",1980,170000,Kvadrat nepremičnine d.o.o.,"227 m2, samostojna, zgrajena l. 1980, adaptirana l. 2010, 2.315 m2 zemljišča, v mirnem okolju, obdanem z neokrnjeno nara...",,2315,227,,Slovenija
6320793,"ŠENTJERNEJ, ŠMARJE",1970,120000,NNRN nepremičnine d.o.o. Novo mesto,"240 m2, samostojna, zgrajena l. 1970, prodamo. Cena: 120.000,00 EUR",,,240,,Slovenija
6423107,ŠENTJUR,1972,137500,"Nepremičninska družba, d.o.o., PE RE/MAX Premium","93 m2, samostojna, zgrajena l. 1972, 1.004 m2 zemljišča, Hiša v centru Šentjurja z večjo zelenico, prodamo. Cena: 137.50...",,1004,93,,Slovenija
6425430,ŠENTJUR,2021,132500,Borza nepremičnin d.o.o.,"114 m2, dvojček, novogradnja - zgr. l. 2021, 350 m2 zemljišča, P+M, sončna lega, kvalitetna gradnja, oddaljeno 15min od ...",P+M,350,114,False,Slovenija
6378221,ŠENTJUR,2021,145635,Rocco nepremičnine d.o.o.,"140 m2, dvojček, zgrajen l. 2021, 255 m2 zemljišča, P+M, bližina centra, bližina narave, bližina avtocestnega priključka...",P+M,255,140,False,Slovenija
6425425,ŠENTJUR,2021,173000,Borza nepremičnin d.o.o.,"162 m2, samostojna, novogradnja - zgr. l. 2021, 1.000 m2 zemljišča, P+M, sončna lega, kvalitetna gradnja, oddaljeno 15mi...",P+M,1000,162,False,Slovenija
6333966,ŠENTJUR,2013,290000,MEZANIN PRO nepremičnine d.o.o.,"193,5 m2, samostojna, zgrajena l. 2013, 1.225 m2 zemljišča, P+M, 0% provizije za kupca, prodamo. Cena: 290.000,00 EUR",P+M,1225,193,False,Slovenija
6422517,ŠENTJUR,1980,430000,"Nepremičninska družba, d.o.o., PE RE/MAX Premium","260 m2, samostojna, zgrajena l. 1980, adaptirana l. 2017, 1.345 m2 zemljišča, priložnost - moderna pritlična hiša, proda...",,1345,260,,Slovenija
